# Year 1
2456889.0   0   0   0.0            0.0             0.0       0.0   0.0   2456889.83194   2456889.97083   2456889.62292   2456889.83194   2
2456890.0   0   0   0.0            0.0             0.0       0.0   0.0   2456890.83194   2456890.97153   2456890.62153   2456890.83194   2
2456891.0   0   0   0.0            0.0             0.0       0.0   0.0   2456891.83125   2456891.97153   2456891.62014   2456891.83125   2
2456892.0   0   0   0.0            0.0             0.0       0.0   0.0   2456892.83125   2456892.97292   2456892.61944   2456892.83125   2
2456893.0   0   0   0.0            0.0             0.0       0.0   0.0   2456893.83125   2456893.97361   2456893.61806   2456893.83125   2
2456894.0   0   0   0.0            0.0             0.0       0.0   0.0   2456894.83125   2456894.97431   2456894.61736   2456894.83125   2
2456895.0   0   0   0.0            0.0             0.0       0.0   0.0   2456895.83125     2456895.975   2456895.61667   2456895.83125   2
2456896.0   0   0   0.0            0.0             0.0       0.0   0.0   2456896.83125   2456896.97569   2456896.61597   2456896.83125   2
2456897.0   0   0   0.0            0.0             0.0       0.0   0.0   2456897.83125   2456897.97569   2456897.61528   2456897.83125   2
2456898.0   0   0   0.0            0.0             0.0       0.0   0.0   2456898.83125   2456898.97639   2456898.61389   2456898.83125   2
2456899.0   0   0   0.0            0.0             0.0       0.0   0.0   2456899.83125   2456899.97639    2456899.6125   2456899.83125   2
2456900.0   0   0   0.0            0.0             0.0       0.0   0.0   2456900.83125   2456900.97708   2456900.61111   2456900.83125   2
2456901.0   0   0   0.0            0.0             0.0       0.0   0.0   2456901.83125   2456901.97778   2456901.61042   2456901.83125   2
2456902.0   0   0   0.0  2456902.58542   2456902.74792       0.0   0.0   2456902.74792   2456902.97778             0.0             0.0   2
2456903.0   0   0   0.0  2456903.58542   2456903.78403       0.0   0.0   2456903.78403   2456903.97847             0.0             0.0   2
2456904.0   0   0   0.0  2456904.58403     2456904.825       0.0   0.0     2456904.825   2456904.97917             0.0             0.0   2
2456905.0   0   0   0.0  2456905.58333   2456905.86806       0.0   0.0   2456905.86806   2456905.98056             0.0             0.0   2
2456906.0   0   0   0.0  2456906.58125   2456906.91458       0.0   0.0   2456906.91458   2456906.98125             0.0             0.0   2
2456907.0   0   0   0.0  2456907.58056   2456908.00556       0.0   0.0             0.0             0.0             0.0             0.0   2
2456908.0   0   0   0.0  2456908.57986   2456909.00556       0.0   0.0             0.0             0.0             0.0             0.0   2
2456909.0   0   0   0.0  2456909.57847   2456910.00625       0.0   0.0             0.0             0.0             0.0             0.0   2
2456910.0   0   0   0.0  2456910.57778   2456911.00694       0.0   0.0             0.0             0.0             0.0             0.0   2
2456911.0   0   0   0.0  2456911.57778   2456912.00694       0.0   0.0             0.0             0.0             0.0             0.0   2
2456912.0   0   0   0.0  2456912.57639   2456913.00764       0.0   0.0             0.0             0.0             0.0             0.0   2
2456913.0   0   0   0.0  2456913.65903   2456914.00764       0.0   0.0             0.0             0.0   2456913.59931   2456913.65903   2
2456914.0   0   0   0.0  2456914.69167   2456915.00764       0.0   0.0             0.0             0.0   2456914.59792   2456914.69167   2
2456915.0   0   0   0.0  2456915.72431   2456916.00833       0.0   0.0             0.0             0.0   2456915.59653   2456915.72431   2
2456916.0   0   0   0.0  2456916.75764   2456917.00903       0.0   0.0             0.0             0.0   2456916.59514   2456916.75764   2
2456917.0   0   0   0.0  2456917.79375   2456918.00903       0.0   0.0             0.0             0.0   2456917.59444   2456917.79375   2
2456918.0   0   0   0.0            0.0             0.0       0.0   0.0   2456918.59375   2456918.75139   2456918.75139   2456918.98611   2
2456919.0   0   0   0.0            0.0             0.0       0.0   0.0   2456919.59306   2456919.75069   2456919.75069   2456919.98681   2
2456920.0   0   0   0.0            0.0             0.0       0.0   0.0   2456920.59236   2456920.75069   2456920.75069    2456920.9875   2
2456921.0   0   0   0.0            0.0             0.0       0.0   0.0   2456921.59097      2456921.75      2456921.75   2456921.98889   2
2456922.0   0   0   0.0            0.0             0.0       0.0   0.0   2456922.59028   2456922.74931   2456922.74931   2456922.98889   2
2456923.0   0   0   0.0            0.0             0.0       0.0   0.0   2456923.58819   2456923.74861   2456923.74861   2456923.98958   2
2456924.0   0   0   0.0            0.0             0.0       0.0   0.0    2456924.5875   2456924.74861   2456924.74861   2456924.99028   2
2456925.0   0   0   0.0            0.0             0.0       0.0   0.0   2456925.58681   2456925.74861   2456925.74861   2456925.99028   2
2456926.0   0   0   0.0            0.0             0.0       0.0   0.0   2456926.58542   2456926.74792   2456926.74792   2456926.99097   2
2456927.0   0   0   0.0            0.0             0.0       0.0   0.0   2456927.58542   2456927.74792   2456927.74792   2456927.99167   2
2456928.0   0   0   0.0            0.0             0.0       0.0   0.0   2456928.58472   2456928.74722   2456928.74722   2456928.99167   2
2456929.0   0   0   0.0            0.0             0.0       0.0   0.0   2456929.58333   2456929.82847   2456929.82847   2456929.99167   2
2456930.0   0   0   0.0            0.0             0.0       0.0   0.0   2456930.58264   2456930.82847   2456930.82847   2456930.99236   2
2456931.0   0   0   0.0  2456931.55764   2456931.73542       0.0   0.0   2456931.73542   2456931.99306             0.0             0.0   2
2456932.0   0   0   0.0  2456932.55694   2456932.77639       0.0   0.0   2456932.77639   2456932.99306             0.0             0.0   2
2456933.0   0   0   0.0  2456933.55625   2456933.82083       0.0   0.0   2456933.82083   2456933.99375             0.0             0.0   2
2456934.0   0   0   0.0  2456934.55486   2456934.86667       0.0   0.0   2456934.86667   2456934.99444             0.0             0.0   2
2456935.0   0   0   0.0  2456935.55417   2456935.91319       0.0   0.0   2456935.91319   2456935.99444             0.0             0.0   2
2456936.0   0   0   0.0  2456936.55417   2456937.00556       0.0   0.0             0.0             0.0             0.0             0.0   2
2456937.0   0   0   0.0  2456937.55347   2456938.00625       0.0   0.0             0.0             0.0             0.0             0.0   2
2456938.0   0   0   0.0  2456938.55208   2456939.00694       0.0   0.0             0.0             0.0             0.0             0.0   2
2456939.0   0   0   0.0  2456939.55139   2456940.00694       0.0   0.0             0.0             0.0             0.0             0.0   2
2456940.0   0   0   0.0     2456940.55   2456941.00764       0.0   0.0             0.0             0.0             0.0             0.0   2
2456941.0   0   0   0.0  2456941.54931   2456942.00764       0.0   0.0             0.0             0.0             0.0             0.0   2
2456942.0   0   0   0.0  2456942.63333   2456943.00764       0.0   0.0   2456942.57083   2456942.63333             0.0             0.0   2
2456943.0   0   0   0.0  2456943.66875   2456944.00833       0.0   0.0   2456943.57014   2456943.66875             0.0             0.0   2
2456944.0   0   0   0.0  2456944.70347   2456945.00903       0.0   0.0   2456944.57014   2456944.70347             0.0             0.0   2
2456945.0   0   0   0.0  2456945.74097   2456946.00903       0.0   0.0   2456945.56944   2456945.74097             0.0             0.0   2
