  2456840.0   0   0   0.0   0.0   0.0             0.0             0.0   2456840.65069   2456840.82639   2456840.82639   2456840.94306   2  
  2456841.0   0   0   0.0   0.0   0.0             0.0             0.0   2456841.65069   2456841.82639   2456841.82639   2456841.94375   2  
  2456842.0   0   0   0.0   0.0   0.0             0.0             0.0   2456842.65069   2456842.82639   2456842.82639   2456842.94375   2  
  2456843.0   0   0   0.0   0.0   0.0   2456843.62222     2456843.775             0.0             0.0     2456843.775   2456843.94444   2  
  2456844.0   0   0   0.0   0.0   0.0   2456844.62222   2456844.79931             0.0             0.0   2456844.79931   2456844.94444   2  
  2456845.0   0   0   0.0   0.0   0.0   2456845.62222   2456845.82708             0.0             0.0   2456845.82708   2456845.94514   2  
  2456846.0   0   0   0.0   0.0   0.0   2456846.62153   2456846.85694             0.0             0.0   2456846.85694   2456846.94514   2  
  2456847.0   0   0   0.0   0.0   0.0   2456847.62153   2456847.89028             0.0             0.0   2456847.89028   2456847.94514   2  
  2456848.0   0   0   0.0   0.0   0.0   2456848.62153     2456848.975             0.0             0.0             0.0             0.0   2  
  2456849.0   0   0   0.0   0.0   0.0   2456849.62153   2456849.97569             0.0             0.0             0.0             0.0   2  
  2456850.0   0   0   0.0   0.0   0.0   2456850.62014   2456850.97569             0.0             0.0             0.0             0.0   2  
  2456851.0   0   0   0.0   0.0   0.0   2456851.62014   2456851.97639             0.0             0.0             0.0             0.0   2  
  2456852.0   0   0   0.0   0.0   0.0   2456852.61944   2456852.97639             0.0             0.0             0.0             0.0   2  
  2456853.0   0   0   0.0   0.0   0.0   2456852.61944   2456852.97639             0.0             0.0             0.0             0.0   2  
  2456854.0   0   0   0.0   0.0   0.0   2456852.61944   2456852.97639             0.0             0.0             0.0             0.0   2  
  2456855.0   0   0   0.0   0.0   0.0   2456852.61944   2456852.97639             0.0             0.0             0.0             0.0   2  
  2456856.0   0   0   0.0   0.0   0.0   2456852.61944   2456852.97639             0.0             0.0             0.0             0.0   2  
  2456857.0   0   0   0.0   0.0   0.0   2456852.61944   2456852.97639             0.0             0.0             0.0             0.0   2  
  2456858.0   0   0   0.0   0.0   0.0   2456852.61944   2456852.97639             0.0             0.0             0.0             0.0   2  
